startdate,enddate,ticker
30-06-2020,30-09-2020,PRAKASH.NS
30-06-2020,30-09-2020,PRECAM.NS
30-06-2020,30-09-2020,PRECOT.NS
30-06-2020,30-09-2020,PRECWIRE.NS
30-06-2020,30-09-2020,PREMEXPLN.NS
30-06-2020,30-09-2020,PREMIERPOL.NS
30-06-2020,30-09-2020,PRESSMN.NS
30-06-2020,30-09-2020,PRESTIGE.NS
30-06-2020,30-09-2020,PRICOLLTD.NS
30-06-2020,30-09-2020,PRIMESECU.NS
30-06-2020,30-09-2020,PROZONINTU.NS
30-06-2020,30-09-2020,PSB.NS
30-06-2020,30-09-2020,PSL.NS
30-06-2020,30-09-2020,PSPPROJECT.NS
30-06-2020,30-09-2020,PTC.NS
30-06-2020,30-09-2020,PTL.NS
30-06-2020,30-09-2020,PUNJABCHEM.NS
30-06-2020,30-09-2020,PVP.NS
30-06-2020,30-09-2020,PVR.NS
30-06-2020,30-09-2020,QUESS.NS
30-06-2020,30-09-2020,QUICKHEAL.NS
30-06-2020,30-09-2020,RADICO.NS
30-06-2020,30-09-2020,RADIOCITY.NS
30-06-2020,30-09-2020,RAIN.NS
30-06-2020,30-09-2020,RAJESHEXPO.NS
30-06-2020,30-09-2020,RAJSREESUG.NS
30-06-2020,30-09-2020,RAJTV.NS
30-06-2020,30-09-2020,RAJVIR.NS
30-06-2020,30-09-2020,RALLIS.NS
30-06-2020,30-09-2020,RAMANEWS.NS
30-06-2020,30-09-2020,RAMASTEEL.NS
30-06-2020,30-09-2020,RAMCOCEM.NS
30-06-2020,30-09-2020,RAMCOIND.NS
30-06-2020,30-09-2020,RAMCOSYS.NS
30-06-2020,30-09-2020,RAMKY.NS
30-06-2020,30-09-2020,RANASUG.NS
30-06-2020,30-09-2020,RANEENGINE.NS
30-06-2020,30-09-2020,RANEHOLDIN.NS
30-06-2020,30-09-2020,RATNAMANI.NS
30-06-2020,30-09-2020,RAYMOND.NS
30-06-2020,30-09-2020,RBL.NS
30-06-2020,30-09-2020,RBLBANK.NS
30-06-2020,30-09-2020,RCF.NS
30-06-2020,30-09-2020,RECLTD.NS
30-06-2020,30-09-2020,REDINGTON.NS
30-06-2020,30-09-2020,REFEX.NS
30-06-2020,30-09-2020,RELAXO.NS
30-06-2020,30-09-2020,RELCAPITAL.NS
30-06-2020,30-09-2020,RELIANCE.NS
30-06-2020,30-09-2020,RELIGARE.NS
30-06-2020,30-09-2020,RELINFRA.NS
30-06-2020,30-09-2020,REMSONSIND.NS
30-06-2020,30-09-2020,RENUKA.NS
30-06-2020,30-09-2020,REPCOHOME.NS
30-06-2020,30-09-2020,REPRO.NS
30-06-2020,30-09-2020,RESPONIND.NS
30-06-2020,30-09-2020,REVATHI.NS
30-06-2020,30-09-2020,RHFL.NS
30-06-2020,30-09-2020,RICOAUTO.NS
30-06-2020,30-09-2020,RIIL.NS
30-06-2020,30-09-2020,RKFORGE.NS
30-06-2020,30-09-2020,RML.NS
30-06-2020,30-09-2020,ROHLTD.NS
30-06-2020,30-09-2020,ROLLT.NS
30-06-2020,30-09-2020,ROLTA.NS
30-06-2020,30-09-2020,ROSSELLIND.NS
30-06-2020,30-09-2020,RPGLIFE.NS
30-06-2020,30-09-2020,RPOWER.NS
30-06-2020,30-09-2020,RPPINFRA.NS
30-06-2020,30-09-2020,RSSOFTWARE.NS
30-06-2020,30-09-2020,RSYSTEMS.NS
30-06-2020,30-09-2020,RTNPOWER.NS
30-06-2020,30-09-2020,RUBYMILLS.NS
30-06-2020,30-09-2020,RUCHINFRA.NS
30-06-2020,30-09-2020,RUPA.NS
30-06-2020,30-09-2020,RUSHIL.NS
30-06-2020,30-09-2020,SADBHAV.NS
30-06-2020,30-09-2020,SADBHIN.NS
30-06-2020,30-09-2020,SAGCEM.NS
30-06-2020,30-09-2020,SAIL.NS
30-06-2020,30-09-2020,SAKHTISUG.NS
30-06-2020,30-09-2020,SAKSOFT.NS
30-06-2020,30-09-2020,SAKUMA.NS
30-06-2020,30-09-2020,SALASAR.NS
30-06-2020,30-09-2020,SALONA.NS
30-06-2020,30-09-2020,SALSTEEL.NS
30-06-2020,30-09-2020,SALZERELEC.NS
30-06-2020,30-09-2020,SAMBHAAV.NS
30-06-2020,30-09-2020,SANDESH.NS
30-06-2020,30-09-2020,SANGAMIND.NS
30-06-2020,30-09-2020,SANGHIIND.NS
30-06-2020,30-09-2020,SANGHVIFOR.NS
30-06-2020,30-09-2020,SANGHVIMOV.NS
30-06-2020,30-09-2020,SANOFI.NS
30-06-2020,30-09-2020,SANWARIA.NS
30-06-2020,30-09-2020,SARDAEN.NS
30-06-2020,30-09-2020,SAREGAMA.NS
30-06-2020,30-09-2020,SARLAPOLY.NS
30-06-2020,30-09-2020,SASKEN.NS
30-06-2020,30-09-2020,SATHAISPAT.NS
30-06-2020,30-09-2020,SBILIFE.NS
30-06-2020,30-09-2020,SBIN.NS
30-06-2020,30-09-2020,SCAPDVR.NS
30-06-2020,30-09-2020,SCHAEFFLER.NS
30-06-2020,30-09-2020,SCHAND.NS
30-06-2020,30-09-2020,SCHNEIDER.NS
30-06-2020,30-09-2020,SCI.NS
30-06-2020,30-09-2020,SDBL.NS
30-06-2020,30-09-2020,SEAMECLTD.NS
30-06-2020,30-09-2020,SELAN.NS
30-06-2020,30-09-2020,SEPOWER.NS
30-06-2020,30-09-2020,SEQUENT.NS
30-06-2020,30-09-2020,SESHAPAPER.NS
30-06-2020,30-09-2020,SETCO.NS
30-06-2020,30-09-2020,SEZAL.NS
30-06-2020,30-09-2020,SFL.NS
30-06-2020,30-09-2020,SGL.NS
30-06-2020,30-09-2020,SHAHALLOYS.NS
30-06-2020,30-09-2020,SHAKTIPUMP.NS
30-06-2020,30-09-2020,SHALPAINTS.NS
30-06-2020,30-09-2020,SHANKARA.NS
30-06-2020,30-09-2020,SHANTIGEAR.NS
30-06-2020,30-09-2020,SHARDACROP.NS
30-06-2020,30-09-2020,SHARDAMOTR.NS
30-06-2020,30-09-2020,SHARONBIO.NS
30-06-2020,30-09-2020,SHEMAROO.NS
30-06-2020,30-09-2020,SHILPAMED.NS
30-06-2020,30-09-2020,SHIRPUR-G.NS
30-06-2020,30-09-2020,SHK.NS
30-06-2020,30-09-2020,SHOPERSTOP.NS
30-06-2020,30-09-2020,SHREECEM.NS
30-06-2020,30-09-2020,SHREEPUSHK.NS
30-06-2020,30-09-2020,SHREERAMA.NS
30-06-2020,30-09-2020,SHREYANIND.NS
30-06-2020,30-09-2020,SHREYAS.NS
30-06-2020,30-09-2020,SHRIPISTON.NS
30-06-2020,30-09-2020,SHRIRAMCIT.NS
30-06-2020,30-09-2020,SHRIRAMEPC.NS
30-06-2020,30-09-2020,SHYAMTEL.NS
30-06-2020,30-09-2020,SICAGEN.NS
30-06-2020,30-09-2020,SICAL.NS
30-06-2020,30-09-2020,SIEMENS.NS
30-06-2020,30-09-2020,SIL.NS
30-06-2020,30-09-2020,SILINV.NS
30-06-2020,30-09-2020,SIMBHALS.NS
30-06-2020,30-09-2020,SIMPLEXINF.NS
30-06-2020,30-09-2020,SINTEX.NS
30-06-2020,30-09-2020,SIS.NS
30-06-2020,30-09-2020,SITINET.NS
30-06-2020,30-09-2020,SIYSIL.NS
30-06-2020,30-09-2020,SJVN.NS
30-06-2020,30-09-2020,SKFINDIA.NS
30-06-2020,30-09-2020,SKIPPER.NS
30-06-2020,30-09-2020,SKMEGGPROD.NS
30-06-2020,30-09-2020,SMARTLINK.NS
30-06-2020,30-09-2020,SMLISUZU.NS
30-06-2020,30-09-2020,SMPL.NS
30-06-2020,30-09-2020,SMSLIFE.NS
30-06-2020,30-09-2020,SMSPHARMA.NS
30-06-2020,30-09-2020,SNOWMAN.NS
30-06-2020,30-09-2020,SOBHA.NS
30-06-2020,30-09-2020,SOLARINDS.NS
30-06-2020,30-09-2020,SOMANYCERA.NS
30-06-2020,30-09-2020,SOMATEX.NS
30-06-2020,30-09-2020,SOMICONVEY.NS
30-06-2020,30-09-2020,SONATSOFTW.NS
30-06-2020,30-09-2020,SORILINFRA.NS
30-06-2020,30-09-2020,SOTL.NS
30-06-2020,30-09-2020,SOUTHBANK.NS
30-06-2020,30-09-2020,SPAL.NS
30-06-2020,30-09-2020,SPARC.NS
30-06-2020,30-09-2020,SPECIALITY.NS
30-06-2020,30-09-2020,SPIC.NS
30-06-2020,30-09-2020,SPLIL.NS
30-06-2020,30-09-2020,SPMLINFRA.NS
30-06-2020,30-09-2020,SPTL.NS
30-06-2020,30-09-2020,SPYL.NS
30-06-2020,30-09-2020,SREEL.NS
30-06-2020,30-09-2020,SREINFRA.NS
30-06-2020,30-09-2020,SRF.NS
30-06-2020,30-09-2020,SRHHYPOLTD.NS
30-06-2020,30-09-2020,SRIPIPES.NS
30-06-2020,30-09-2020,SRTRANSFIN.NS
30-06-2020,30-09-2020,SSWL.NS
30-06-2020,30-09-2020,STAMPEDE.NS
30-06-2020,30-09-2020,STAR.NS
30-06-2020,30-09-2020,STARCEMENT.NS
30-06-2020,30-09-2020,STARPAPER.NS
30-06-2020,30-09-2020,STCINDIA.NS
30-06-2020,30-09-2020,STEELXIND.NS
30-06-2020,30-09-2020,STEL.NS
30-06-2020,30-09-2020,STERTOOLS.NS
30-06-2020,30-09-2020,SUBROS.NS
30-06-2020,30-09-2020,SUDARSCHEM.NS
30-06-2020,30-09-2020,SUJANAUNI.NS
30-06-2020,30-09-2020,SUMEETINDS.NS
30-06-2020,30-09-2020,SUMMITSEC.NS
30-06-2020,30-09-2020,SUNCLAYLTD.NS
30-06-2020,30-09-2020,SUNDARAM.NS
30-06-2020,30-09-2020,SUNDARMFIN.NS
30-06-2020,30-09-2020,SUNDRMBRAK.NS
30-06-2020,30-09-2020,SUNDRMFAST.NS
30-06-2020,30-09-2020,SATIN.NS
30-06-2020,30-09-2020,SUNPHARMA.NS
30-06-2020,30-09-2020,SUNTECK.NS
30-06-2020,30-09-2020,SUPERHOUSE.NS
30-06-2020,30-09-2020,SUPPETRO.NS
30-06-2020,30-09-2020,SUPRAJIT.NS
30-06-2020,30-09-2020,SUPREMEIND.NS
30-06-2020,30-09-2020,SURYALAXMI.NS
30-06-2020,30-09-2020,SURYAROSNI.NS
30-06-2020,30-09-2020,SUTLEJTEX.NS
30-06-2020,30-09-2020,SUVEN.NS
30-06-2020,30-09-2020,SUZLON.NS
30-06-2020,30-09-2020,SWARAJENG.NS
30-06-2020,30-09-2020,SWELECTES.NS
30-06-2020,30-09-2020,SYNGENE.NS
30-06-2020,30-09-2020,TALBROAUTO.NS
30-06-2020,30-09-2020,TARMAT.NS
30-06-2020,30-09-2020,TASTYBITE.NS
30-06-2020,30-09-2020,TATACHEM.NS
30-06-2020,30-09-2020,TATACOFFEE.NS
30-06-2020,30-09-2020,TATAINVEST.NS
30-06-2020,30-09-2020,TATAMETALI.NS
30-06-2020,30-09-2020,TATAMOTORS.NS
30-06-2020,30-09-2020,TATAMTRDVR.NS
30-06-2020,30-09-2020,TATAPOWER.NS
30-06-2020,30-09-2020,TATASTEEL.NS
30-06-2020,30-09-2020,TBZ.NS
30-06-2020,30-09-2020,TCPLPACK.NS
30-06-2020,30-09-2020,TCS.NS
30-06-2020,30-09-2020,TDPOWERSYS.NS
30-06-2020,30-09-2020,TEXINFRA.NS
30-06-2020,30-09-2020,TEXMOPIPES.NS
30-06-2020,30-09-2020,TEXRAIL.NS
30-06-2020,30-09-2020,TFCILTD.NS
30-06-2020,30-09-2020,TFL.NS
30-06-2020,30-09-2020,THANGAMAYL.NS
30-06-2020,30-09-2020,THEMISMED.NS
30-06-2020,30-09-2020,THERMAX.NS
30-06-2020,30-09-2020,THOMASCOTT.NS
30-06-2020,30-09-2020,TIIL.NS
30-06-2020,30-09-2020,TIINDIA.NS
30-06-2020,30-09-2020,TIL.NS
30-06-2020,30-09-2020,TIMESGTY.NS
30-06-2020,30-09-2020,TIMETECHNO.NS
30-06-2020,30-09-2020,TIMKEN.NS
30-06-2020,30-09-2020,TINPLATE.NS
30-06-2020,30-09-2020,TIRUMALCHM.NS
30-06-2020,30-09-2020,TITAN.NS
30-06-2020,30-09-2020,TNPETRO.NS
30-06-2020,30-09-2020,TNPL.NS
30-06-2020,30-09-2020,TOKYOPLAST.NS
30-06-2020,30-09-2020,TORNTPHARM.NS
30-06-2020,30-09-2020,TORNTPOWER.NS
30-06-2020,30-09-2020,TRENT.NS
30-06-2020,30-09-2020,TRIDENT.NS
30-06-2020,30-09-2020,TRIL.NS
30-06-2020,30-09-2020,TRITURBINE.NS
30-06-2020,30-09-2020,TRIVENI.NS
30-06-2020,30-09-2020,TTKHLTCARE.NS
30-06-2020,30-09-2020,TTKPRESTIG.NS
30-06-2020,30-09-2020,TTL.NS
30-06-2020,30-09-2020,TV18BRDCST.NS
30-06-2020,30-09-2020,TVSELECT.NS
30-06-2020,30-09-2020,TVSMOTOR.NS
30-06-2020,30-09-2020,TVSSRICHAK.NS
30-06-2020,30-09-2020,TWL.NS
30-06-2020,30-09-2020,UBL.NS
30-06-2020,30-09-2020,UCALFUEL.NS
30-06-2020,30-09-2020,UFLEX.NS
30-06-2020,30-09-2020,UFO.NS
30-06-2020,30-09-2020,UGARSUGAR.NS
30-06-2020,30-09-2020,UJAAS.NS
30-06-2020,30-09-2020,UJJIVAN.NS
30-06-2020,30-09-2020,ULTRACEMCO.NS
30-06-2020,30-09-2020,UMANGDAIRY.NS
30-06-2020,30-09-2020,UNICHEMLAB.NS
30-06-2020,30-09-2020,UNIENTER.NS
30-06-2020,30-09-2020,UNIONBANK.NS
30-06-2020,30-09-2020,UNITEDTEA.NS
30-06-2020,30-09-2020,UNIVCABLES.NS
30-06-2020,30-09-2020,UPL.NS
30-06-2020,30-09-2020,USHAMART.NS
30-06-2020,30-09-2020,UTTAMSUGAR.NS
30-06-2020,30-09-2020,V2RETAIL.NS
30-06-2020,30-09-2020,VADILALIND.NS
30-06-2020,30-09-2020,VARDHACRLC.NS
30-06-2020,30-09-2020,VASWANI.NS
30-06-2020,30-09-2020,VBL.NS
30-06-2020,30-09-2020,VEDL.NS
30-06-2020,30-09-2020,VENKEYS.NS
30-06-2020,30-09-2020,VESUVIUS.NS
30-06-2020,30-09-2020,VETO.NS
30-06-2020,30-09-2020,VGUARD.NS
30-06-2020,30-09-2020,VHL.NS
30-06-2020,30-09-2020,VIDHIING.NS
30-06-2020,30-09-2020,VIMTALABS.NS
30-06-2020,30-09-2020,VINATIORGA.NS
30-06-2020,30-09-2020,VINDHYATEL.NS
30-06-2020,30-09-2020,VINYLINDIA.NS
30-06-2020,30-09-2020,VIPCLOTHNG.NS
30-06-2020,30-09-2020,VIPIND.NS
30-06-2020,30-09-2020,VIPULLTD.NS
30-06-2020,30-09-2020,VISAKAIND.NS
30-06-2020,30-09-2020,VISHNU.NS
30-06-2020,30-09-2020,VIVIMEDLAB.NS
30-06-2020,30-09-2020,VLSFINANCE.NS
30-06-2020,30-09-2020,VMART.NS
30-06-2020,30-09-2020,VOLTAMP.NS
30-06-2020,30-09-2020,VSSL.NS
30-06-2020,30-09-2020,VSTIND.NS
30-06-2020,30-09-2020,VSTTILLERS.NS
30-06-2020,30-09-2020,VTL.NS
30-06-2020,30-09-2020,WABCOINDIA.NS
30-06-2020,30-09-2020,WANBURY.NS
30-06-2020,30-09-2020,WEBELSOLAR.NS
30-06-2020,30-09-2020,WEIZMANIND.NS
30-06-2020,30-09-2020,WELCORP.NS
30-06-2020,30-09-2020,WELENT.NS
30-06-2020,30-09-2020,WELINV.NS
30-06-2020,30-09-2020,WELSPUNIND.NS
30-06-2020,30-09-2020,WENDT.NS
30-06-2020,30-09-2020,WHEELS.NS
30-06-2020,30-09-2020,WHIRLPOOL.NS
30-06-2020,30-09-2020,WINDMACHIN.NS
30-06-2020,30-09-2020,WIPL.NS
30-06-2020,30-09-2020,WONDERLA.NS
30-06-2020,30-09-2020,WSTCSTPAPR.NS
30-06-2020,30-09-2020,YESBANK.NS
30-06-2020,30-09-2020,ZEEMEDIA.NS
30-06-2020,30-09-2020,ZENITHEXPO.NS
30-06-2020,30-09-2020,ZENTEC.NS
30-06-2020,30-09-2020,ZICOM.NS
30-06-2020,30-09-2020,ZODIACLOTH.NS
30-06-2020,30-09-2020,ZODJRDMKJ.NS
30-06-2020,30-09-2020,ZUARI.NS
30-06-2020,30-09-2020,ZUARIGLOB.NS
30-09-2020,30-12-2020,SCI.NS
30-09-2020,30-12-2020,UPL.NS
