startdate,enddate,ticker,changelist
31-03-2020,30-06-2020,SUNTECK.NS,46.76629771356997
31-03-2020,30-06-2020,SUPERHOUSE.NS,8.747757122490322
31-03-2020,30-06-2020,SUPPETRO.NS,55.28744975781389
31-03-2020,30-06-2020,SUPRAJIT.NS,24.431423471444823
31-03-2020,30-06-2020,SUPREMEIND.NS,26.492843835378338
31-03-2020,30-06-2020,SURYALAXMI.NS,-10.933329264322916
31-03-2020,30-06-2020,SURYAROSNI.NS,72.87515927408622
31-03-2020,30-06-2020,SUTLEJTEX.NS,3.571430288729317
31-03-2020,30-06-2020,SUVEN.NS,9.080957640917795
31-03-2020,30-06-2020,SUZLON.NS,-40.594061649660105
31-03-2020,30-06-2020,SWARAJENG.NS,1.5738144558452298
31-03-2020,30-06-2020,SWELECTES.NS,8.6821012778658
31-03-2020,30-06-2020,SYNGENE.NS,42.829402297578895
31-03-2020,30-06-2020,TALBROAUTO.NS,3.0971331091940684
31-03-2020,30-06-2020,TARMAT.NS,64.56212945575689
31-03-2020,30-06-2020,TASTYBITE.NS,-14.549125658452411
31-03-2020,30-06-2020,TATACHEM.NS,-5.346918414337006
31-03-2020,30-06-2020,TATACOFFEE.NS,26.897391543777204
31-03-2020,30-06-2020,TATAINVEST.NS,7.442162521087726
31-03-2020,30-06-2020,TATAMETALI.NS,9.05405151620972
31-03-2020,30-06-2020,TATAMOTORS.NS,30.565116563651717
31-03-2020,30-06-2020,TATAMTRDVR.NS,48.66504579071775
31-03-2020,30-06-2020,TATAPOWER.NS,18.49015453363407
31-03-2020,30-06-2020,TATASTEEL.NS,11.73011240499385
31-03-2020,30-06-2020,TBZ.NS,24.262300084848874
31-03-2020,30-06-2020,TCPLPACK.NS,33.54779411764706
31-03-2020,30-06-2020,TCS.NS,15.538097563244047
31-03-2020,30-06-2020,TDPOWERSYS.NS,-3.67965367965368
31-03-2020,30-06-2020,TEXINFRA.NS,-1.3477089503083735
31-03-2020,30-06-2020,TEXMOPIPES.NS,-4.68227303141046
31-03-2020,30-06-2020,TEXRAIL.NS,5.578505915539137
31-03-2020,30-06-2020,TFCILTD.NS,-6.546852855229843
31-03-2020,30-06-2020,TFL.NS,0.0
31-03-2020,30-06-2020,THANGAMAYL.NS,62.34380541132922
31-03-2020,30-06-2020,THEMISMED.NS,-6.170182019458732
31-03-2020,30-06-2020,THERMAX.NS,-2.0774695760882884
31-03-2020,30-06-2020,THOMASCOTT.NS,-20.720721726951197
31-03-2020,30-06-2020,TI.NS,-26.914658712730848
31-03-2020,30-06-2020,TIDEWATER.NS,3.363857774849398
31-03-2020,30-06-2020,TIIL.NS,42.91166473774912
31-03-2020,30-06-2020,TIINDIA.NS,39.20258274073471
31-03-2020,30-06-2020,TIL.NS,-0.49295559735365313
31-03-2020,30-06-2020,TIMESGTY.NS,-2.39130103069803
31-03-2020,30-06-2020,TIMETECHNO.NS,-6.02563711313101
31-03-2020,30-06-2020,TIMKEN.NS,16.178185204085786
31-03-2020,30-06-2020,TINPLATE.NS,13.763440860215054
31-03-2020,30-06-2020,TIRUMALCHM.NS,49.14914687103567
31-03-2020,30-06-2020,TITAN.NS,18.00518134715026
31-03-2020,30-06-2020,TNPETRO.NS,9.654174064742337
31-03-2020,30-06-2020,TNPL.NS,-14.131337962382204
31-03-2020,30-06-2020,TOKYOPLAST.NS,-5.047319693885594
31-03-2020,30-06-2020,TORNTPHARM.NS,9.811231961558601
31-03-2020,30-06-2020,TORNTPOWER.NS,-1.3685828604928072
31-03-2020,30-06-2020,TRENT.NS,2.1012288661090874
31-03-2020,30-06-2020,TRIDENT.NS,-2.8168987598808553
31-03-2020,30-06-2020,TRIL.NS,-32.97872657021795
31-03-2020,30-06-2020,TRITURBINE.NS,-4.804392688138936
31-03-2020,30-06-2020,TRIVENI.NS,38.18508430789192
31-03-2020,30-06-2020,TTKHLTCARE.NS,3.6486513979800113
31-03-2020,30-06-2020,TTKPRESTIG.NS,14.706316474153706
31-03-2020,30-06-2020,TTL.NS,12.166671752929688
31-03-2020,30-06-2020,TV18BRDCST.NS,-19.69486442269344
31-03-2020,30-06-2020,TVSELECT.NS,-10.632182291079374
31-03-2020,30-06-2020,TVSMOTOR.NS,23.416233562050063
31-03-2020,30-06-2020,TVSSRICHAK.NS,1.7535035107038757
31-03-2020,30-06-2020,TWL.NS,19.94135881536305
31-03-2020,30-06-2020,UBL.NS,-3.8095262315538196
31-03-2020,30-06-2020,UCALFUEL.NS,2.103419419784873
31-03-2020,30-06-2020,UCOBANK.NS,-19.551282795850245
31-03-2020,30-06-2020,UFLEX.NS,49.90565461932488
31-03-2020,30-06-2020,UFO.NS,-1.3037810166730626
31-03-2020,30-06-2020,UGARSUGAR.NS,2.430558269038684
31-03-2020,30-06-2020,UJAAS.NS,-62.63157944930228
31-03-2020,30-06-2020,UJJIVAN.NS,-5.9955765715742535
31-03-2020,30-06-2020,ULTRACEMCO.NS,2.6164311878597593
31-03-2020,30-06-2020,UMANGDAIRY.NS,-16.442306225116436
31-03-2020,30-06-2020,UNICHEMLAB.NS,41.93819881824965
31-03-2020,30-06-2020,UNIENTER.NS,4.074979726453555
31-03-2020,30-06-2020,UNIONBANK.NS,-24.962179093634834
31-03-2020,30-06-2020,UNITEDTEA.NS,30.162061431273834
31-03-2020,30-06-2020,UNIVCABLES.NS,10.950413223140496
31-03-2020,30-06-2020,UPL.NS,17.195399492636497
31-03-2020,30-06-2020,USHAMART.NS,22.962961079161843
31-03-2020,30-06-2020,UTTAMSUGAR.NS,2.933830860034707
31-03-2020,30-06-2020,V2RETAIL.NS,-10.086955194887908
31-03-2020,30-06-2020,VADILALIND.NS,46.37963189019097
31-03-2020,30-06-2020,VARDHACRLC.NS,-2.2988530226620574
31-03-2020,30-06-2020,VASWANI.NS,-18.89763507539096
31-03-2020,30-06-2020,VBL.NS,3.932752107319079
31-03-2020,30-06-2020,VEDL.NS,28.261881067549655
31-03-2020,30-06-2020,VENKEYS.NS,29.638009049773757
31-03-2020,30-06-2020,VESUVIUS.NS,-10.28090137018003
31-03-2020,30-06-2020,VETO.NS,-0.3436460953843825
31-03-2020,30-06-2020,VGUARD.NS,-3.7015581968823352
31-03-2020,30-06-2020,VHL.NS,8.2503085218179
31-03-2020,30-06-2020,VIDHIING.NS,57.203993362317775
31-03-2020,30-06-2020,VIMTALABS.NS,30.409691875483002
31-03-2020,30-06-2020,VINATIORGA.NS,36.66666914022923
31-03-2020,30-06-2020,VINDHYATEL.NS,1.7046162115728691
31-03-2020,30-06-2020,VINYLINDIA.NS,5.623345413005636
31-03-2020,30-06-2020,VIPCLOTHNG.NS,0.0
31-03-2020,30-06-2020,VIPIND.NS,12.8625212416137
31-03-2020,30-06-2020,VIPULLTD.NS,-18.975906625405127
31-03-2020,30-06-2020,VISAKAIND.NS,32.37394445082721
31-03-2020,30-06-2020,VISHNU.NS,19.199388557224196
31-03-2020,30-06-2020,VIVIMEDLAB.NS,44.905666135392096
31-03-2020,30-06-2020,VLSFINANCE.NS,18.277313113086382
31-03-2020,30-06-2020,VMART.NS,20.031030343917262
31-03-2020,30-06-2020,VOLTAMP.NS,-11.466880235436577
31-03-2020,30-06-2020,VSSL.NS,20.673461069833518
31-03-2020,30-06-2020,VSTIND.NS,7.015799331062402
31-03-2020,30-06-2020,VSTTILLERS.NS,29.02151871322691
31-03-2020,30-06-2020,VTL.NS,23.97074620106533
31-03-2020,30-06-2020,WABCOINDIA.NS,-14.676405900810641
31-03-2020,30-06-2020,WANBURY.NS,34.136554367748005
31-03-2020,30-06-2020,WEBELSOLAR.NS,-17.532472197091366
31-03-2020,30-06-2020,WEIZMANIND.NS,16.530609130859375
31-03-2020,30-06-2020,WELCORP.NS,31.79581488781037
31-03-2020,30-06-2020,WELENT.NS,-2.8682146885598354
31-03-2020,30-06-2020,WELINV.NS,12.613636363636363
31-03-2020,30-06-2020,WELSPUNIND.NS,67.8205049954928
31-03-2020,30-06-2020,WENDT.NS,20.70630982545045
31-03-2020,30-06-2020,WHEELS.NS,-8.571427284445836
31-03-2020,30-06-2020,WHIRLPOOL.NS,3.943214699074074
31-03-2020,30-06-2020,WINDMACHIN.NS,-1.3114741591156507
31-03-2020,30-06-2020,WIPL.NS,-0.928794129728207
31-03-2020,30-06-2020,WONDERLA.NS,14.35605829412287
31-03-2020,30-06-2020,WSTCSTPAPR.NS,-15.4126213592233
31-03-2020,30-06-2020,XPROINDIA.NS,-36.018242368460776
31-03-2020,30-06-2020,YESBANK.NS,-48.86792380854769
31-03-2020,30-06-2020,ZEEMEDIA.NS,-21.16788072193286
31-03-2020,30-06-2020,ZENITHEXPO.NS,16.38654999748358
31-03-2020,30-06-2020,ZENTEC.NS,64.69999694824219
31-03-2020,30-06-2020,ZICOM.NS,5.555550159250362
31-03-2020,30-06-2020,ZODIACLOTH.NS,-22.43564987906691
31-03-2020,30-06-2020,ZODJRDMKJ.NS,2.0
31-03-2020,30-06-2020,ZUARI.NS,-19.210396958468543
31-03-2020,30-06-2020,ZUARIGLOB.NS,-12.933454374002798
31-03-2020,30-06-2020,ZYDUSWELL.NS,44.82690794649882
30-06-2020,30-09-2020,20MICRONS.NS,33.50340309277234
30-06-2020,30-09-2020,3IINFOTECH.NS,81.53846447284405
30-06-2020,30-09-2020,3MINDIA.NS,15.043519294300303
30-06-2020,30-09-2020,5PAISA.NS,-12.87324287522007
30-06-2020,30-09-2020,A2ZINFRA.NS,17.283945093793278
30-06-2020,30-09-2020,AARTIDRUGS.NS,-8.673663222831976
30-06-2020,30-09-2020,AARTIIND.NS,20.373633076182013
30-06-2020,30-09-2020,ABAN.NS,17.991636874652
30-06-2020,30-09-2020,ABB.NS,39.678400775422155
30-06-2020,30-09-2020,ABBOTINDIA.NS,-4.05193772914757
30-06-2020,30-09-2020,ABCAPITAL.NS,32.99132127748464
30-06-2020,30-09-2020,ABFRL.NS,23.476630950642523
30-06-2020,30-09-2020,ABMINTLTD.NS,52.352938932531025
30-06-2020,30-09-2020,ACC.NS,16.72442628670669
30-06-2020,30-09-2020,ACCELYA.NS,-6.9179689651353735
30-06-2020,30-09-2020,ACE.NS,101.61052825121104
30-06-2020,30-09-2020,ADANIPORTS.NS,41.946853978558565
30-06-2020,30-09-2020,ADANIPOWER.NS,35.43624365889786
30-06-2020,30-09-2020,ADANITRANS.NS,72.00400556973322
30-06-2020,30-09-2020,ADFFOODS.NS,40.153301886792455
30-06-2020,30-09-2020,ADHUNIKIND.NS,28.753179278447572
30-06-2020,30-09-2020,ADORWELD.NS,8.566814948507355
30-06-2020,30-09-2020,ADSL.NS,52.13482460279143
30-06-2020,30-09-2020,ADVANIHOTR.NS,20.32902862744321
30-06-2020,30-09-2020,ADVENZYMES.NS,10.37288342492055
30-06-2020,30-09-2020,AEGISCHEM.NS,5.36016690528999
30-06-2020,30-09-2020,AGARIND.NS,4.794170140512858
30-06-2020,30-09-2020,AGCNET.NS,130.14651941039722
30-06-2020,30-09-2020,AHLUCONT.NS,9.219560414769772
30-06-2020,30-09-2020,AHLWEST.NS,-4.026006110347239
30-06-2020,30-09-2020,AIAENG.NS,13.813849285701618
30-06-2020,30-09-2020,AJANTPHARM.NS,5.011145633882359
30-06-2020,30-09-2020,AKSHARCHEM.NS,11.468817283824945
30-06-2020,30-09-2020,AKSHOPTFBR.NS,31.93277573570366
30-06-2020,30-09-2020,AKZOINDIA.NS,10.48617690005839
30-06-2020,30-09-2020,ALANKIT.NS,6.764703638413374
30-06-2020,30-09-2020,ALBERTDAVD.NS,-1.5705029825851293
30-06-2020,30-09-2020,ALCHEM.NS,36.53846471267351
30-06-2020,30-09-2020,ALEMBICLTD.NS,0.3334979644527634
30-06-2020,30-09-2020,ALICON.NS,2.515528863736128
30-06-2020,30-09-2020,ALKALI.NS,2.4811252723578714
30-06-2020,30-09-2020,ALKEM.NS,5.226620461443345
30-06-2020,30-09-2020,ALKYLAMINE.NS,19.23765582802855
30-06-2020,30-09-2020,ALLCARGO.NS,5.870612046863009
30-06-2020,30-09-2020,ALLSEC.NS,16.815385652514006
30-06-2020,30-09-2020,ALPA.NS,16.859499088003616
30-06-2020,30-09-2020,ALPSINDUS.NS,34.61538955304768
30-06-2020,30-09-2020,AMARAJABAT.NS,24.08217524281395
30-06-2020,30-09-2020,AMBIKCO.NS,26.022365238565172
30-06-2020,30-09-2020,AMBUJACEM.NS,12.110088943341456
30-06-2020,30-09-2020,AMDIND.NS,24.37499761581421
30-06-2020,30-09-2020,AMRUTANJAN.NS,16.264502576221723
30-06-2020,30-09-2020,ANANTRAJ.NS,106.53665347597115
30-06-2020,30-09-2020,ANDHRSUGAR.NS,3.591431267375412
30-06-2020,30-09-2020,ANIKINDS.NS,30.800003051757812
30-06-2020,30-09-2020,ANSALHSG.NS,50.588237538057214
30-06-2020,30-09-2020,APARINDS.NS,20.044543010648685
30-06-2020,30-09-2020,APCL.NS,7.422677266229059
30-06-2020,30-09-2020,APCOTEXIND.NS,12.716976962957085
30-06-2020,30-09-2020,APEX.NS,26.245981612055473
30-06-2020,30-09-2020,APLAPOLLO.NS,40.11111528445513
30-06-2020,30-09-2020,APLLTD.NS,9.785335201243456
30-06-2020,30-09-2020,APOLLOHOSP.NS,12.95152091254753
30-06-2020,30-09-2020,APOLLOTYRE.NS,37.871847128123775
30-06-2020,30-09-2020,APOLSINHOT.NS,14.086009030667368
30-06-2020,30-09-2020,APTECHT.NS,32.10930739886442
30-06-2020,30-09-2020,ARCHIDPLY.NS,24.08163109604193
30-06-2020,30-09-2020,ARCHIES.NS,24.78633008103216
30-06-2020,30-09-2020,ARCOTECH.NS,39.02438882558843
30-06-2020,30-09-2020,ARIES.NS,30.451120918632608
30-06-2020,30-09-2020,ARIHANT.NS,42.54658521221978
30-06-2020,30-09-2020,ARIHANTSUP.NS,57.82828890976911
30-06-2020,30-09-2020,ARMANFIN.NS,39.13617412724161
30-06-2020,30-09-2020,AROGRANITE.NS,88.95130831968305
30-06-2020,30-09-2020,ARROWGREEN.NS,23.421589322576562
30-06-2020,30-09-2020,ARSHIYA.NS,25.26690492912503
30-06-2020,30-09-2020,ARSSINFRA.NS,79.19707721789669
30-06-2020,30-09-2020,ARVIND.NS,33.33332589727645
30-06-2020,30-09-2020,ARVSMART.NS,26.821195873086957
30-06-2020,30-09-2020,ASAHIINDIA.NS,27.3198228485521
30-06-2020,30-09-2020,ASAHISONG.NS,14.255272068950218
30-06-2020,30-09-2020,ASAL.NS,21.0144846076971
30-06-2020,30-09-2020,ASHAPURMIN.NS,33.58024314597801
30-06-2020,30-09-2020,ASHIANA.NS,39.626425332807536
30-06-2020,30-09-2020,ASHIMASYN.NS,75.86206896551724
30-06-2020,30-09-2020,ASHOKA.NS,39.98458603717384
30-06-2020,30-09-2020,ASHOKLEY.NS,25.994692410442394
30-06-2020,30-09-2020,ASIANPAINT.NS,37.164950018598326
30-06-2020,30-09-2020,ASIANTILES.NS,-5.488211378103956
30-06-2020,30-09-2020,ASTEC.NS,14.361316096173585
30-06-2020,30-09-2020,ASTRAL.NS,37.339331619537276
30-06-2020,30-09-2020,ASTRAMICRO.NS,0.16806466238839285
30-06-2020,30-09-2020,ASTRAZEN.NS,5.070597330729167
30-06-2020,30-09-2020,ATFL.NS,29.08840971324852
30-06-2020,30-09-2020,ATLANTA.NS,18.115934867915072
30-06-2020,30-09-2020,ATUL.NS,5.091279682360198
30-06-2020,30-09-2020,ATULAUTO.NS,4.441215614794992
30-06-2020,30-09-2020,AUBANK.NS,28.553032152580492
30-06-2020,30-09-2020,AURIONPRO.NS,29.181255415055098
30-06-2020,30-09-2020,AUROPHARMA.NS,13.621241813162921
30-06-2020,30-09-2020,AUSOMENT.NS,-3.2679739027687433
30-06-2020,30-09-2020,AUTOAXLES.NS,42.751393238259425
30-06-2020,30-09-2020,AUTOIND.NS,9.891811171179329
30-06-2020,30-09-2020,AVADHSUGAR.NS,21.506277853142432
30-06-2020,30-09-2020,AVANTIFEED.NS,7.5874522682999475
30-06-2020,30-09-2020,AVTNPL.NS,8.768037358122685
30-06-2020,30-09-2020,AXISBANK.NS,47.58782487284105
30-06-2020,30-09-2020,AXISCADES.NS,13.425466993492948
30-06-2020,30-09-2020,AYMSYNTEX.NS,59.336103394439455
30-06-2020,30-09-2020,BAGFILMS.NS,20.75471443483193
30-06-2020,30-09-2020,BAJAJ-AUTO.NS,18.429362426922328
30-06-2020,30-09-2020,BAJAJELEC.NS,25.45361853696822
30-06-2020,30-09-2020,BAJAJFINSV.NS,52.524210784834324
30-06-2020,30-09-2020,BAJAJHIND.NS,19.607843503911702
30-06-2020,30-09-2020,BAJAJHLDNG.NS,25.954532248736324
30-06-2020,30-09-2020,BAJFINANCE.NS,57.88275764845261
30-06-2020,30-09-2020,BALAJITELE.NS,1.133148823014577
30-06-2020,30-09-2020,BALAMINES.NS,10.993361186191237
30-06-2020,30-09-2020,BALAXI.NS,1.1187646201217953
30-06-2020,30-09-2020,BALKRISHNA.NS,50.76923370361328
30-06-2020,30-09-2020,BALKRISIND.NS,4.569533545558115
30-06-2020,30-09-2020,BALMLAWRIE.NS,32.029709013381805
30-06-2020,30-09-2020,BALPHARMA.NS,25.711033085098823
30-06-2020,30-09-2020,BALRAMCHIN.NS,13.191197193765468
30-06-2020,30-09-2020,BANARBEADS.NS,10.785243003801705
30-06-2020,30-09-2020,BANARISUG.NS,7.5244247365377355
30-06-2020,30-09-2020,BANCOINDIA.NS,63.414634779635136
30-06-2020,30-09-2020,BANG.NS,67.3184435821713
30-06-2020,30-09-2020,BANKBARODA.NS,49.699870804039236
30-06-2020,30-09-2020,BANKINDIA.NS,20.341053456780223
30-06-2020,30-09-2020,BANSWRAS.NS,80.72727272727272
30-06-2020,30-09-2020,BASF.NS,14.756517715035166
30-06-2020,30-09-2020,BASML.NS,55.94285365513393
30-06-2020,30-09-2020,BATAINDIA.NS,17.62435222079157
30-06-2020,30-09-2020,BAYERCROP.NS,-7.1474609375
30-06-2020,30-09-2020,BBL.NS,26.836476348679593
30-06-2020,30-09-2020,BBTC.NS,-1.0559687045657389
30-06-2020,30-09-2020,BEARDSELL.NS,18.64406268258552
30-06-2020,30-09-2020,BEDMUTHA.NS,62.79069045352092
30-06-2020,30-09-2020,BEL.NS,19.53125
30-06-2020,30-09-2020,BEML.NS,59.61137063276901
30-06-2020,30-09-2020,BEPL.NS,87.974678994023
30-06-2020,30-09-2020,BERGEPAINT.NS,28.28448065396013
30-06-2020,30-09-2020,BFINVEST.NS,3.678040628289058
30-06-2020,30-09-2020,BFUTILITIE.NS,16.31043932330895
30-06-2020,30-09-2020,BGLOBAL.NS,0.0
30-06-2020,30-09-2020,BGRENERGY.NS,30.726257638052353
30-06-2020,30-09-2020,BHAGERIA.NS,18.813745937426862
30-06-2020,30-09-2020,BHAGYANGR.NS,90.60773078944315
30-06-2020,30-09-2020,BHAGYAPROP.NS,8.352146335578494
30-06-2020,30-09-2020,BHANDARI.NS,114.2857240170853
30-06-2020,30-09-2020,BHARATFORG.NS,16.80241422204281
30-06-2020,30-09-2020,BHARATGEAR.NS,70.41667302449545
30-06-2020,30-09-2020,BHARATRAS.NS,4.586847174657534
30-06-2020,30-09-2020,BHARATWIRE.NS,37.872346918633646
30-06-2020,30-09-2020,BHEL.NS,16.831691145986703
30-06-2020,30-09-2020,BIGBLOC.NS,132.94642312186105
30-06-2020,30-09-2020,BIL.NS,0.40404451415193604
30-06-2020,30-09-2020,BINANIIND.NS,0.0
30-06-2020,30-09-2020,BINDALAGRO.NS,34.87394749213299
30-06-2020,30-09-2020,BIOCON.NS,1.0976948408342482
30-06-2020,30-09-2020,BIOFILCHEM.NS,255.289809613262
30-06-2020,30-09-2020,BIRLACABLE.NS,3.399431937913011
30-06-2020,30-09-2020,BIRLACORPN.NS,4.622224030671297
30-06-2020,30-09-2020,BIRLAMONEY.NS,11.335012376626494
30-06-2020,30-09-2020,BLBLIMITED.NS,2.5641042361154187
30-06-2020,30-09-2020,BLS.NS,-5.439557085980426
30-06-2020,30-09-2020,BLUEDART.NS,28.12701400970551
30-06-2020,30-09-2020,BLUESTARCO.NS,21.861534705528847
30-06-2020,30-09-2020,BODALCHEM.NS,17.862366622439264
30-06-2020,30-09-2020,BOMDYEING.NS,16.317016703928385
30-06-2020,30-09-2020,BOSCHLTD.NS,-5.948030361269508
30-06-2020,30-09-2020,BPCL.NS,-1.5483870967741935
30-06-2020,30-09-2020,BPL.NS,25.501424991578155
30-06-2020,30-09-2020,BRFL.NS,28.934003222547688
30-06-2020,30-09-2020,BRIGADE.NS,49.32926457102706
30-06-2020,30-09-2020,BRITANNIA.NS,-3.768075821421398
30-06-2020,30-09-2020,BRNL.NS,6.935488793157763
30-06-2020,30-09-2020,BROOKS.NS,-11.180554495917425
30-06-2020,30-09-2020,BSE.NS,12.782154571162241
30-06-2020,30-09-2020,BSL.NS,34.69387755102041
30-06-2020,30-09-2020,BURNPUR.NS,67.85713890377349
30-06-2020,30-09-2020,BUTTERFLY.NS,64.31337813256492
30-06-2020,30-09-2020,BVCL.NS,18.115934867915072
30-06-2020,30-09-2020,BYKE.NS,39.70587843429682
30-06-2020,30-09-2020,CADILAHC.NS,23.527901348435805
30-06-2020,30-09-2020,CALSOFT.NS,34.394908521067975
30-06-2020,30-09-2020,CAMLINFINE.NS,11.788620967947583
30-06-2020,30-09-2020,CANBK.NS,41.48935515812838
30-06-2020,30-09-2020,CANTABIL.NS,25.579630481579297
30-06-2020,30-09-2020,CAPACITE.NS,49.0261092232075
30-06-2020,30-09-2020,CAPLIPOINT.NS,-9.948300210690434
30-06-2020,30-09-2020,CAPTRUST.NS,75.34130149402036
30-06-2020,30-09-2020,CARBORUNIV.NS,54.336587100488785
30-06-2020,30-09-2020,CAREERP.NS,-1.766673167416112
30-06-2020,30-09-2020,CARERATING.NS,49.128574916294646
30-06-2020,30-09-2020,CASTEXTECH.NS,42.857145289985546
30-06-2020,30-09-2020,CASTROLIND.NS,10.86363358931108
30-06-2020,30-09-2020,CCCL.NS,200.0000074505805
30-06-2020,30-09-2020,CCHHL.NS,83.92857796683614
30-06-2020,30-09-2020,CCL.NS,-0.5967945046960758
30-06-2020,30-09-2020,CDSL.NS,6.460187365391837
30-06-2020,30-09-2020,CEATLTD.NS,6.571087056524362
30-06-2020,30-09-2020,CEBBCO.NS,23.384610689603367
30-06-2020,30-09-2020,CELEBRITY.NS,9.374995653828158
30-06-2020,30-09-2020,CENTENKA.NS,19.408558275258226
30-06-2020,30-09-2020,CENTEXT.NS,55.0724588605292
30-06-2020,30-09-2020,CENTRALBK.NS,-10.610936025503765
30-06-2020,30-09-2020,CENTUM.NS,36.354403025391676
30-06-2020,30-09-2020,CENTURYPLY.NS,42.27149024206659
30-06-2020,30-09-2020,CENTURYTEX.NS,17.93154761904762
30-06-2020,30-09-2020,CERA.NS,52.68083745478956
30-06-2020,30-09-2020,CEREBRAINT.NS,21.701389463779382
30-06-2020,30-09-2020,CESC.NS,-1.1837700800876507
30-06-2020,30-09-2020,CGCL.NS,33.622219509548614
30-06-2020,30-09-2020,CGPOWER.NS,87.31809008808382
30-06-2020,30-09-2020,CHAMBLFERT.NS,52.193544449344756
30-06-2020,30-09-2020,CHENNPETRO.NS,48.80281905053367
30-06-2020,30-09-2020,CHOLAFIN.NS,52.04364837162079
30-06-2020,30-09-2020,CHROMATIC.NS,21.42857690246747
30-06-2020,30-09-2020,CIGNITITEC.NS,-2.33050992498244
30-06-2020,30-09-2020,CINELINE.NS,34.48904739837991
30-06-2020,30-09-2020,CIPLA.NS,8.604976549080883
30-06-2020,30-09-2020,CLEDUCATE.NS,-6.754770304244801
30-06-2020,30-09-2020,CLNINDIA.NS,8.502684151371929
30-06-2020,30-09-2020,CMICABLES.NS,22.13966303244499
30-06-2020,30-09-2020,CNOVAPETRO.NS,16.666666666666664
30-06-2020,30-09-2020,COALINDIA.NS,15.470090686765491
30-06-2020,30-09-2020,COCHINSHIP.NS,11.563598152900445
30-06-2020,30-09-2020,COLPAL.NS,10.595257284350307
30-06-2020,30-09-2020,COMPINFO.NS,-4.733723403066678
30-06-2020,30-09-2020,COMPUSOFT.NS,11.180119219948924
30-06-2020,30-09-2020,CONCOR.NS,5.986669921875
30-06-2020,30-09-2020,CONSOFINVT.NS,34.080004882812496
30-06-2020,30-09-2020,CONTROLPR.NS,-2.8535746787883514
30-06-2020,30-09-2020,CORALFINAC.NS,9.219861929600166
30-06-2020,30-09-2020,CORDSCABLE.NS,21.12861777993421
30-06-2020,30-09-2020,COROMANDEL.NS,6.627035320028943
30-06-2020,30-09-2020,COSMOFILMS.NS,10.04869617919498
30-06-2020,30-09-2020,COUNCODOS.NS,213.63636117336182
30-06-2020,30-09-2020,CREATIVEYE.NS,14.864863384544998
30-06-2020,30-09-2020,CREST.NS,25.905471938720552
30-06-2020,30-09-2020,CRISIL.NS,6.640446695049157
30-06-2020,30-09-2020,CROMPTON.NS,33.41162906067406
30-06-2020,30-09-2020,CUB.NS,33.32100892650466
30-06-2020,30-09-2020,CUBEXTUB.NS,51.28206026912038
30-06-2020,30-09-2020,CUMMINSIND.NS,27.85080678727962
30-06-2020,30-09-2020,CUPID.NS,12.082204488454941
30-06-2020,30-09-2020,CYBERMEDIA.NS,27.272722346723675
30-06-2020,30-09-2020,CYBERTECH.NS,164.29725698006385
30-06-2020,30-09-2020,CYIENT.NS,30.054298858760536
30-06-2020,30-09-2020,DAAWAT.NS,9.649957305704868
30-06-2020,30-09-2020,DABUR.NS,6.375065300559327
30-06-2020,30-09-2020,DALMIASUG.NS,10.126578534686674
30-06-2020,30-09-2020,DAMODARIND.NS,44.48980214644451
30-06-2020,30-09-2020,DATAMATICS.NS,37.64628917269883
30-06-2020,30-09-2020,DBCORP.NS,4.487179487179487
30-06-2020,30-09-2020,DBL.NS,15.498535514227457
30-06-2020,30-09-2020,DCAL.NS,-11.050959301602308
30-06-2020,30-09-2020,DCBBANK.NS,48.30188871179736
30-06-2020,30-09-2020,DCM.NS,47.2295435105963
30-06-2020,30-09-2020,DCMSHRIRAM.NS,6.945979342593472
30-06-2020,30-09-2020,DCW.NS,27.86885245901639
30-06-2020,30-09-2020,DECCANCE.NS,27.78745644599303
30-06-2020,30-09-2020,DEEPAKFERT.NS,0.3225806451612903
30-06-2020,30-09-2020,DEEPAKNTR.NS,11.372428995522219
30-06-2020,30-09-2020,DELTACORP.NS,43.65820746643049
30-06-2020,30-09-2020,DELTAMAGNT.NS,38.46153846153847
30-06-2020,30-09-2020,DEN.NS,-12.997907274763328
30-06-2020,30-09-2020,DENORA.NS,17.125453786350487
30-06-2020,30-09-2020,DFMFOODS.NS,15.072011128885835
30-06-2020,30-09-2020,DHAMPURSUG.NS,21.428571428571427
30-06-2020,30-09-2020,DHANBANK.NS,7.142853899067049
30-06-2020,30-09-2020,DHANUKA.NS,7.8765248023024075
30-06-2020,30-09-2020,DHARSUGAR.NS,24.468088128438428
30-06-2020,30-09-2020,DHFL.NS,100.0
30-06-2020,30-09-2020,DHUNINV.NS,17.669943412208948
30-06-2020,30-09-2020,DIAMONDYD.NS,6.882753101240496
30-06-2020,30-09-2020,DICIND.NS,6.8606760483233815
30-06-2020,30-09-2020,DISHTV.NS,-7.885300665486936
30-06-2020,30-09-2020,DIVISLAB.NS,22.505663683129654
30-06-2020,30-09-2020,DIXON.NS,45.91561904599891
30-06-2020,30-09-2020,DLINKINDIA.NS,9.580832431230375
30-06-2020,30-09-2020,DMART.NS,24.915649070847003
30-06-2020,30-09-2020,DOLLAR.NS,72.70773321079666
30-06-2020,30-09-2020,DONEAR.NS,35.57692307692308
30-06-2020,30-09-2020,DPSCLTD.NS,-21.014496609584192
30-06-2020,30-09-2020,DREDGECORP.NS,16.096156193659855
